scenario,policy,start,success,evac_time,fed,incapacitated,timed_out,smoke_time,fire_time,wait_time,path_length,n_reroutes,plan_ms,n_plans
58,dynamic_risk,N4_0,0,,1.0,1,0,70.0,0.0,70.0,0.0,0,537.829,221
58,dynamic_perfect_perception,N4_0,0,,1.0,1,0,70.0,0.0,70.0,0.0,0,452.72,140
58,oracle,N4_0,0,,1.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0
59,shortest_path,N1_7,1,26.866261583202643,0.0,0,0,0.0,0.0,0.0,36.0,0,0.564,3
59,static_risk,N1_7,1,28.03924189852194,0.5347,0,0,0.0,4.96,0.0,36.0,0,2.436,3
59,dynamic_risk,N1_7,1,28.03924189852194,0.5347,0,0,0.0,4.96,0.0,36.0,0,5.412,3
59,dynamic_perfect_perception,N1_7,1,28.03924189852194,0.5347,0,0,0.0,4.96,0.0,36.0,0,5.374,3
59,oracle,N1_7,1,26.866261583202643,0.0,0,0,0.0,0.0,0.0,36.0,0,0.0,0
60,shortest_path,N2_2,1,40.57410850908355,0.1582,0,0,9.8,0.0,0.0,48.0,0,0.792,4
60,static_risk,N2_2,1,40.57410850908355,0.1582,0,0,9.8,0.0,0.0,48.0,0,2.318,4
60,dynamic_risk,N2_2,1,40.587667868967564,0.1583,0,0,9.82,0.0,0.0,48.0,0,7.16,4
60,dynamic_perfect_perception,N2_2,1,38.48900643614252,0.0889,0,0,0.0,0.0,0.0,48.0,0,6.562,4
60,oracle,N2_2,1,45.61525003054433,0.028,0,0,0.0,0.0,0.0,60.0,0,0.0,0
61,shortest_path,N3_4,1,18.3336940525666,0.0141,0,0,0.0,0.0,0.0,24.0,0,0.372,2
61,static_risk,N3_4,1,18.3336940525666,0.0141,0,0,0.0,0.0,0.0,24.0,0,2.272,2
61,dynamic_risk,N3_4,1,18.3336940525666,0.0141,0,0,0.0,0.0,0.0,24.0,0,3.571,2
